발표시각,지역,도시,예보시각,최저기온,최고기온,최저기온하한,최저기온상한,최고기온하한,최고기온상한
2020-08-01 18시,경남서부남해안,사천,2020-08-11,25,31,,,,
2020-08-01 18시,경남서부남해안,거제,2020-08-04,24,29,,,,
2020-08-01 18시,경남서부남해안,거제,2020-08-05,24,29,,,,
2020-08-01 18시,경남서부남해안,거제,2020-08-06,24,29,,,,
2020-08-01 18시,경남서부남해안,거제,2020-08-07,24,28,,,,
2020-08-01 18시,경남서부남해안,거제,2020-08-08,24,28,,,,
2020-08-01 18시,경남서부남해안,거제,2020-08-09,24,29,,,,
2020-08-01 18시,경남서부남해안,거제,2020-08-10,24,30,,,,
2020-08-01 18시,경남서부남해안,거제,2020-08-11,24,31,,,,
2020-08-01 18시,경남서부남해안,고성,2020-08-04,24,30,,,,
2020-08-01 18시,경남서부남해안,고성,2020-08-05,24,29,,,,
2020-08-01 18시,경남서부남해안,고성,2020-08-06,25,29,,,,
2020-08-01 18시,경남서부남해안,고성,2020-08-07,24,28,,,,
2020-08-01 18시,경남서부남해안,고성,2020-08-08,25,28,,,,
2020-08-01 18시,경남서부남해안,고성,2020-08-09,24,29,,,,
2020-08-01 18시,경남서부남해안,고성,2020-08-10,25,30,,,,
2020-08-01 18시,경남서부남해안,고성,2020-08-11,25,30,,,,
2020-08-01 18시,경남서부남해안,남해,2020-08-04,24,31,,,,
2020-08-01 18시,경남서부남해안,남해,2020-08-05,24,30,,,,
2020-08-01 18시,경남서부남해안,남해,2020-08-06,24,30,,,,
2020-08-01 18시,경남서부남해안,남해,2020-08-07,24,29,,,,
2020-08-01 18시,경남서부남해안,남해,2020-08-08,24,29,,,,
2020-08-01 18시,경남서부남해안,남해,2020-08-09,24,29,,,,
2020-08-01 18시,경남서부남해안,남해,2020-08-10,24,30,,,,
2020-08-01 18시,경남서부남해안,남해,2020-08-11,24,30,,,,
2020-08-01 18시,경남북서내륙,함양,2020-08-04,25,32,,,,
2020-08-01 18시,경남북서내륙,함양,2020-08-05,25,31,,,,
2020-08-01 18시,경남북서내륙,함양,2020-08-06,25,32,,,,
2020-08-01 18시,경남북서내륙,함양,2020-08-07,24,31,,,,
2020-08-01 18시,경남북서내륙,함양,2020-08-08,25,30,,,,
2020-08-01 18시,경남북서내륙,함양,2020-08-09,24,31,,,,
2020-08-01 18시,경남북서내륙,함양,2020-08-10,24,31,,,,
2020-08-01 18시,경남북서내륙,함양,2020-08-11,24,32,,,,
2020-08-01 18시,경남북서내륙,거창,2020-08-04,23,31,22,24,30,31
2020-08-01 18시,경남북서내륙,거창,2020-08-05,23,30,22,23,28,31
2020-08-01 18시,경남북서내륙,거창,2020-08-06,24,30,23,25,29,31
2020-08-01 18시,경남북서내륙,거창,2020-08-07,23,29,22,24,28,31
2020-08-01 18시,경남북서내륙,거창,2020-08-08,23,29,22,24,28,30
2020-08-01 18시,경남북서내륙,거창,2020-08-09,23,30,21,24,29,31
2020-08-01 18시,경남북서내륙,거창,2020-08-10,23,30,22,24,28,31
2020-08-01 18시,경남북서내륙,거창,2020-08-11,23,31,22,24,30,32
2020-08-01 18시,경남북서내륙,합천,2020-08-04,24,31,,,,
2020-08-01 18시,경남북서내륙,합천,2020-08-05,24,30,,,,
2020-08-01 18시,경남북서내륙,합천,2020-08-06,24,30,,,,
2020-08-01 18시,경남북서내륙,합천,2020-08-07,24,29,,,,
2020-08-01 18시,경남북서내륙,합천,2020-08-08,24,30,,,,
2020-08-01 18시,경남북서내륙,합천,2020-08-09,22,30,,,,
2020-08-01 18시,경남북서내륙,합천,2020-08-10,24,31,,,,
2020-08-01 18시,경남북서내륙,합천,2020-08-11,24,31,,,,
2020-08-01 18시,경남중부내륙,밀양,2020-08-04,24,33,,,,
2020-08-01 18시,경남중부내륙,밀양,2020-08-05,26,31,,,,
2020-08-01 18시,경남중부내륙,밀양,2020-08-06,24,32,,,,
2020-08-01 18시,경남중부내륙,밀양,2020-08-07,24,31,,,,
2020-08-01 18시,경남중부내륙,밀양,2020-08-08,24,30,,,,
2020-08-01 18시,경남중부내륙,밀양,2020-08-09,24,30,,,,
2020-08-01 18시,경남중부내륙,밀양,2020-08-10,24,31,,,,
2020-08-01 18시,경남중부내륙,밀양,2020-08-11,24,31,,,,
2020-08-01 18시,경남중부내륙,의령,2020-08-04,24,30,,,,
2020-08-01 18시,경남중부내륙,의령,2020-08-05,24,30,,,,
2020-08-01 18시,경남중부내륙,의령,2020-08-06,24,30,,,,
2020-08-01 18시,경남중부내륙,의령,2020-08-07,24,28,,,,
2020-08-01 18시,경남중부내륙,의령,2020-08-08,24,28,,,,
2020-08-01 18시,경남중부내륙,의령,2020-08-09,24,29,,,,
2020-08-01 18시,경남중부내륙,의령,2020-08-10,24,30,,,,
2020-08-01 18시,경남중부내륙,의령,2020-08-11,24,30,,,,
2020-08-01 18시,경남중부내륙,함안,2020-08-04,25,31,,,,
2020-08-01 18시,경남중부내륙,함안,2020-08-05,24,31,,,,
2020-08-01 18시,경남중부내륙,함안,2020-08-06,25,30,,,,
2020-08-01 18시,경남중부내륙,함안,2020-08-07,25,30,,,,
2020-08-01 18시,경남중부내륙,함안,2020-08-08,25,30,,,,
2020-08-01 18시,경남중부내륙,함안,2020-08-09,24,31,,,,
2020-08-01 18시,경남중부내륙,함안,2020-08-10,25,31,,,,
2020-08-01 18시,경남중부내륙,함안,2020-08-11,25,32,,,,
2020-08-01 18시,경남중부내륙,창녕,2020-08-04,25,32,,,,
2020-08-01 18시,경남중부내륙,창녕,2020-08-05,25,31,,,,
2020-08-01 18시,경남중부내륙,창녕,2020-08-06,25,30,,,,
2020-08-01 18시,경남중부내륙,창녕,2020-08-07,25,30,,,,
2020-08-01 18시,경남중부내륙,창녕,2020-08-08,25,30,,,,
2020-08-01 18시,경남중부내륙,창녕,2020-08-09,25,31,,,,
2020-08-01 18시,경남중부내륙,창녕,2020-08-10,25,32,,,,
2020-08-01 18시,경남중부내륙,창녕,2020-08-11,25,32,,,,
2020-08-01 18시,경남남서내륙,진주,2020-08-04,24,31,23,25,30,32
2020-08-01 18시,경남남서내륙,진주,2020-08-05,24,30,23,24,29,32
2020-08-01 18시,경남남서내륙,진주,2020-08-06,24,30,23,25,29,31
2020-08-01 18시,경남남서내륙,진주,2020-08-07,24,29,24,24,28,30
2020-08-01 18시,경남남서내륙,진주,2020-08-08,24,30,23,24,28,32
2020-08-01 18시,경남남서내륙,진주,2020-08-09,24,30,22,25,28,32
2020-08-01 18시,경남남서내륙,진주,2020-08-10,24,30,23,25,29,31
2020-08-01 18시,경남남서내륙,진주,2020-08-11,24,31,23,24,30,32
2020-08-01 18시,경남남서내륙,산청,2020-08-04,24,31,,,,
2020-08-01 18시,경남남서내륙,산청,2020-08-05,24,30,,,,
2020-08-01 18시,경남남서내륙,산청,2020-08-06,24,29,,,,
2020-08-01 18시,경남남서내륙,산청,2020-08-07,24,29,,,,
2020-08-01 18시,경남남서내륙,산청,2020-08-08,24,29,,,,
2020-08-01 18시,경남남서내륙,산청,2020-08-09,23,30,,,,
2020-08-01 18시,경남남서내륙,산청,2020-08-10,23,30,,,,
2020-08-01 18시,경남남서내륙,산청,2020-08-11,24,31,,,,
2020-08-01 18시,경남남서내륙,하동,2020-08-04,25,31,,,,
2020-08-01 18시,경남남서내륙,하동,2020-08-05,25,30,,,,
2020-08-01 18시,경남남서내륙,하동,2020-08-06,25,30,,,,
2020-08-01 18시,경남남서내륙,하동,2020-08-07,25,30,,,,
2020-08-01 18시,경남남서내륙,하동,2020-08-08,25,30,,,,
2020-08-01 18시,경남남서내륙,하동,2020-08-09,24,30,,,,
2020-08-01 18시,경남남서내륙,하동,2020-08-10,25,31,,,,
2020-08-01 18시,경남남서내륙,하동,2020-08-11,25,31,,,,
2020-08-01 18시,황해도,사리원,2020-08-04,23,28,,,,
2020-08-01 18시,황해도,사리원,2020-08-05,23,28,,,,
2020-08-01 18시,황해도,사리원,2020-08-06,23,28,,,,
2020-08-01 18시,황해도,사리원,2020-08-07,22,28,,,,
2020-08-01 18시,황해도,사리원,2020-08-08,22,29,,,,
2020-08-01 18시,황해도,사리원,2020-08-09,22,29,,,,
2020-08-01 18시,황해도,사리원,2020-08-10,22,27,,,,
2020-08-01 18시,황해도,사리원,2020-08-11,23,28,,,,
2020-08-01 18시,황해도,신계,2020-08-04,22,26,,,,
2020-08-01 18시,황해도,신계,2020-08-05,22,26,,,,
2020-08-01 18시,황해도,신계,2020-08-06,23,27,,,,
2020-08-01 18시,황해도,신계,2020-08-07,22,26,,,,
2020-08-01 18시,황해도,신계,2020-08-08,22,27,,,,
2020-08-01 18시,황해도,신계,2020-08-09,22,28,,,,
2020-08-01 18시,황해도,신계,2020-08-10,22,27,,,,
2020-08-01 18시,황해도,신계,2020-08-11,22,27,,,,
2020-08-01 18시,황해도,해주,2020-08-04,23,25,,,,
2020-08-01 18시,황해도,해주,2020-08-05,23,25,,,,
2020-08-01 18시,황해도,해주,2020-08-06,23,27,,,,
2020-08-01 18시,황해도,해주,2020-08-07,23,26,,,,
2020-08-01 18시,황해도,해주,2020-08-08,22,27,,,,
2020-08-01 18시,황해도,해주,2020-08-09,23,27,,,,
2020-08-01 18시,황해도,해주,2020-08-10,23,26,,,,
2020-08-01 18시,황해도,해주,2020-08-11,23,27,,,,
2020-08-01 18시,황해도,개성,2020-08-04,23,26,22,24,25,27
2020-08-01 18시,황해도,개성,2020-08-05,23,26,23,23,25,27
2020-08-01 18시,황해도,개성,2020-08-06,23,26,23,23,25,27
2020-08-01 18시,황해도,개성,2020-08-07,23,26,22,24,25,28
2020-08-01 18시,황해도,개성,2020-08-08,22,27,21,23,26,29
2020-08-01 18시,황해도,개성,2020-08-09,22,28,21,23,27,29
2020-08-01 18시,황해도,개성,2020-08-10,23,27,21,24,26,29
2020-08-01 18시,황해도,개성,2020-08-11,23,27,22,24,26,28
2020-08-01 18시,황해도,장연(용연),2020-08-04,23,27,,,,
2020-08-01 18시,황해도,장연(용연),2020-08-05,23,27,,,,
2020-08-01 18시,황해도,장연(용연),2020-08-06,23,27,,,,
2020-08-01 18시,황해도,장연(용연),2020-08-07,22,27,,,,
2020-08-01 18시,황해도,장연(용연),2020-08-08,21,28,,,,
2020-08-01 18시,황해도,장연(용연),2020-08-09,21,28,,,,
2020-08-01 18시,황해도,장연(용연),2020-08-10,22,28,,,,
2020-08-01 18시,황해도,장연(용연),2020-08-11,22,27,,,,
2020-08-01 18시,평안도,신의주,2020-08-04,23,28,23,24,27,29
2020-08-01 18시,평안도,신의주,2020-08-05,23,29,23,24,28,30
2020-08-01 18시,평안도,신의주,2020-08-06,23,30,22,24,28,32
2020-08-01 18시,평안도,신의주,2020-08-07,22,29,21,23,28,30
2020-08-01 18시,평안도,신의주,2020-08-08,22,30,21,24,29,31
2020-08-01 18시,평안도,신의주,2020-08-09,22,30,20,23,29,31
2020-08-01 18시,평안도,신의주,2020-08-10,23,28,22,24,27,29
2020-08-01 18시,평안도,신의주,2020-08-11,22,29,21,23,28,30
2020-08-01 18시,평안도,삭주(수풍),2020-08-04,22,27,,,,
2020-08-01 18시,평안도,삭주(수풍),2020-08-05,22,29,,,,
2020-08-01 18시,평안도,삭주(수풍),2020-08-06,22,29,,,,
2020-08-01 18시,평안도,삭주(수풍),2020-08-07,21,29,,,,
2020-08-01 18시,평안도,삭주(수풍),2020-08-08,20,30,,,,
2020-08-01 18시,평안도,삭주(수풍),2020-08-09,21,30,,,,
2020-08-01 18시,평안도,삭주(수풍),2020-08-10,21,28,,,,
2020-08-01 18시,평안도,삭주(수풍),2020-08-11,22,28,,,,
2020-08-01 18시,평안도,구성,2020-08-04,22,27,,,,
2020-08-01 18시,평안도,구성,2020-08-05,22,28,,,,
2020-08-01 18시,평안도,구성,2020-08-06,22,29,,,,
2020-08-01 18시,평안도,구성,2020-08-07,22,29,,,,
2020-08-01 18시,평안도,구성,2020-08-08,21,29,,,,
2020-08-01 18시,평안도,구성,2020-08-09,21,29,,,,
2020-08-01 18시,평안도,구성,2020-08-10,22,28,,,,
2020-08-01 18시,평안도,구성,2020-08-11,22,28,,,,
2020-08-01 18시,평안도,자성(중강),2020-08-04,20,31,,,,
2020-08-01 18시,평안도,자성(중강),2020-08-05,20,30,,,,
2020-08-01 18시,평안도,자성(중강),2020-08-06,20,30,,,,
2020-08-01 18시,평안도,자성(중강),2020-08-07,20,30,,,,
2020-08-01 18시,평안도,자성(중강),2020-08-08,19,30,,,,
2020-08-01 18시,평안도,자성(중강),2020-08-09,19,31,,,,
2020-08-01 18시,평안도,자성(중강),2020-08-10,20,30,,,,
2020-08-01 18시,평안도,자성(중강),2020-08-11,20,29,,,,
2020-08-01 18시,평안도,강계,2020-08-04,22,30,,,,
2020-08-01 18시,평안도,강계,2020-08-05,22,30,,,,
2020-08-01 18시,평안도,강계,2020-08-06,21,30,,,,
2020-08-01 18시,평안도,강계,2020-08-07,21,30,,,,
2020-08-01 18시,평안도,강계,2020-08-08,20,30,,,,
2020-08-01 18시,평안도,강계,2020-08-09,20,31,,,,
2020-08-01 18시,평안도,강계,2020-08-10,21,29,,,,
2020-08-01 18시,평안도,강계,2020-08-11,21,29,,,,
2020-08-01 18시,평안도,희천,2020-08-04,23,28,,,,
2020-08-01 18시,평안도,희천,2020-08-05,22,28,,,,
2020-08-01 18시,평안도,희천,2020-08-06,22,29,,,,
2020-08-01 18시,평안도,희천,2020-08-07,22,29,,,,
2020-08-01 18시,평안도,희천,2020-08-08,21,30,,,,
2020-08-01 18시,평안도,희천,2020-08-09,21,30,,,,
2020-08-01 18시,평안도,희천,2020-08-10,21,28,,,,
2020-08-01 18시,평안도,희천,2020-08-11,21,29,,,,
2020-08-01 18시,평안도,평양,2020-08-04,23,28,23,23,27,29
2020-08-01 18시,평안도,평양,2020-08-05,23,27,22,24,26,28
2020-08-01 18시,평안도,평양,2020-08-06,23,28,22,24,27,29
2020-08-01 18시,평안도,평양,2020-08-07,23,28,22,24,27,30
2020-08-01 18시,평안도,평양,2020-08-08,22,29,21,24,28,30
2020-08-01 18시,평안도,평양,2020-08-09,22,29,21,24,28,30
2020-08-01 18시,평안도,평양,2020-08-10,23,28,22,24,27,29
2020-08-01 18시,평안도,평양,2020-08-11,23,29,22,24,28,30
2020-08-01 18시,평안도,진남포(남포),2020-08-04,23,27,,,,
2020-08-01 18시,평안도,진남포(남포),2020-08-05,23,27,,,,
2020-08-01 18시,평안도,진남포(남포),2020-08-06,23,27,,,,
2020-08-01 18시,평안도,진남포(남포),2020-08-07,22,27,,,,
2020-08-01 18시,평안도,진남포(남포),2020-08-08,22,28,,,,
2020-08-01 18시,평안도,진남포(남포),2020-08-09,22,29,,,,
2020-08-01 18시,평안도,진남포(남포),2020-08-10,22,27,,,,
2020-08-01 18시,평안도,진남포(남포),2020-08-11,23,28,,,,
2020-08-01 18시,평안도,안주,2020-08-04,22,28,,,,
2020-08-01 18시,평안도,안주,2020-08-05,22,28,,,,
2020-08-01 18시,평안도,안주,2020-08-06,22,28,,,,
2020-08-01 18시,평안도,안주,2020-08-07,22,28,,,,
2020-08-01 18시,평안도,안주,2020-08-08,21,29,,,,
2020-08-01 18시,평안도,안주,2020-08-09,21,29,,,,
2020-08-01 18시,평안도,안주,2020-08-10,22,27,,,,
2020-08-01 18시,평안도,안주,2020-08-11,22,28,,,,
2020-08-01 18시,평안도,양덕,2020-08-04,22,27,,,,
2020-08-01 18시,평안도,양덕,2020-08-05,21,26,,,,
2020-08-01 18시,평안도,양덕,2020-08-06,22,27,,,,
2020-08-01 18시,평안도,양덕,2020-08-07,22,27,,,,
2020-08-01 18시,평안도,양덕,2020-08-08,21,27,,,,
2020-08-01 18시,평안도,양덕,2020-08-09,21,27,,,,
2020-08-01 18시,평안도,양덕,2020-08-10,21,27,,,,
2020-08-01 18시,평안도,양덕,2020-08-11,22,27,,,,
2020-08-01 18시,함경도,청진,2020-08-04,21,26,20,22,25,27
2020-08-01 18시,함경도,청진,2020-08-05,21,27,21,22,26,29
2020-08-01 18시,함경도,청진,2020-08-06,21,27,21,22,26,28
2020-08-01 18시,함경도,청진,2020-08-07,21,25,20,22,24,27
2020-08-01 18시,함경도,청진,2020-08-08,20,25,19,21,23,27
2020-08-01 18시,함경도,청진,2020-08-09,20,24,19,21,23,26
2020-08-01 18시,함경도,청진,2020-08-10,20,25,19,21,24,26
2020-08-01 18시,함경도,청진,2020-08-11,20,27,19,21,25,28
2020-08-01 18시,함경도,웅기(선봉),2020-08-04,20,26,,,,
2020-08-01 18시,함경도,웅기(선봉),2020-08-05,20,25,,,,
2020-08-01 18시,함경도,웅기(선봉),2020-08-06,20,26,,,,
2020-08-01 18시,함경도,웅기(선봉),2020-08-07,20,25,,,,
2020-08-01 18시,함경도,웅기(선봉),2020-08-08,19,25,,,,
2020-08-01 18시,함경도,웅기(선봉),2020-08-09,19,24,,,,
2020-08-01 18시,함경도,웅기(선봉),2020-08-10,19,25,,,,
2020-08-01 18시,함경도,웅기(선봉),2020-08-11,20,27,,,,
2020-08-01 18시,함경도,성진(김책),2020-08-04,22,28,,,,
2020-08-01 18시,함경도,성진(김책),2020-08-05,22,27,,,,
2020-08-01 18시,함경도,성진(김책),2020-08-06,22,27,,,,
2020-08-01 18시,함경도,성진(김책),2020-08-07,21,26,,,,
2020-08-01 18시,함경도,성진(김책),2020-08-08,20,26,,,,
2020-08-01 18시,함경도,성진(김책),2020-08-09,20,26,,,,
2020-08-01 18시,함경도,성진(김책),2020-08-10,20,26,,,,
2020-08-01 18시,함경도,성진(김책),2020-08-11,21,28,,,,
2020-08-01 18시,함경도,무산(삼지연),2020-08-04,15,24,,,,
2020-08-01 18시,함경도,무산(삼지연),2020-08-05,14,24,,,,
2020-08-01 18시,함경도,무산(삼지연),2020-08-06,14,23,,,,
2020-08-01 18시,함경도,무산(삼지연),2020-08-07,13,23,,,,
2020-08-01 18시,함경도,무산(삼지연),2020-08-08,12,23,,,,
2020-08-01 18시,함경도,무산(삼지연),2020-08-09,12,24,,,,
2020-08-01 18시,함경도,무산(삼지연),2020-08-10,14,23,,,,
2020-08-01 18시,함경도,무산(삼지연),2020-08-11,14,23,,,,
2020-08-01 18시,함경도,함흥,2020-08-04,23,30,23,24,29,31
2020-08-01 18시,함경도,함흥,2020-08-05,22,28,21,22,26,30
2020-08-01 18시,함경도,함흥,2020-08-06,22,29,21,23,28,31
2020-08-01 18시,함경도,함흥,2020-08-07,21,27,20,22,25,30
2020-08-01 18시,함경도,함흥,2020-08-08,20,27,19,21,25,29
2020-08-01 18시,함경도,함흥,2020-08-09,21,27,20,22,26,29
2020-08-01 18시,함경도,함흥,2020-08-10,21,27,20,22,25,30
2020-08-01 18시,함경도,함흥,2020-08-11,21,28,20,22,25,30
2020-08-01 18시,함경도,장진,2020-08-04,16,24,,,,
2020-08-01 18시,함경도,장진,2020-08-05,16,24,,,,
2020-08-01 18시,함경도,장진,2020-08-06,16,25,,,,
2020-08-01 18시,함경도,장진,2020-08-07,16,23,,,,
2020-08-01 18시,함경도,장진,2020-08-08,15,23,,,,
2020-08-01 18시,함경도,장진,2020-08-09,14,24,,,,
2020-08-01 18시,함경도,장진,2020-08-10,15,23,,,,
2020-08-01 18시,함경도,장진,2020-08-11,15,23,,,,
2020-08-01 18시,함경도,북청(신포),2020-08-04,23,28,,,,
2020-08-01 18시,함경도,북청(신포),2020-08-05,23,27,,,,
2020-08-01 18시,함경도,북청(신포),2020-08-06,23,28,,,,
2020-08-01 18시,함경도,북청(신포),2020-08-07,22,26,,,,
2020-08-01 18시,함경도,북청(신포),2020-08-08,21,27,,,,
2020-08-01 18시,함경도,북청(신포),2020-08-09,21,27,,,,
2020-08-01 18시,함경도,북청(신포),2020-08-10,22,26,,,,
2020-08-01 18시,함경도,북청(신포),2020-08-11,22,27,,,,
2020-08-01 18시,함경도,혜산,2020-08-04,18,29,,,,
2020-08-01 18시,함경도,혜산,2020-08-05,18,29,,,,
2020-08-01 18시,함경도,혜산,2020-08-06,18,28,,,,
2020-08-01 18시,함경도,혜산,2020-08-07,18,28,,,,
2020-08-01 18시,함경도,혜산,2020-08-08,16,28,,,,
2020-08-01 18시,함경도,혜산,2020-08-09,16,29,,,,
2020-08-01 18시,함경도,혜산,2020-08-10,17,28,,,,
2020-08-01 18시,함경도,혜산,2020-08-11,18,28,,,,
2020-08-01 18시,함경도,풍산,2020-08-04,15,26,,,,
2020-08-01 18시,함경도,풍산,2020-08-05,15,24,,,,
2020-08-01 18시,함경도,풍산,2020-08-06,15,24,,,,
2020-08-01 18시,함경도,풍산,2020-08-07,15,23,,,,
2020-08-01 18시,함경도,풍산,2020-08-08,14,23,,,,
2020-08-01 18시,함경도,풍산,2020-08-09,14,24,,,,
2020-08-01 18시,함경도,풍산,2020-08-10,14,23,,,,
2020-08-01 18시,함경도,풍산,2020-08-11,14,24,,,,
2020-08-01 18시,null,원산,2020-08-04,24,29,,,,
2020-08-01 18시,null,원산,2020-08-05,23,28,,,,
2020-08-01 18시,null,원산,2020-08-06,23,29,,,,
2020-08-01 18시,null,원산,2020-08-07,23,26,,,,
2020-08-01 18시,null,원산,2020-08-08,21,26,,,,
2020-08-01 18시,null,원산,2020-08-09,22,26,,,,
2020-08-01 18시,null,원산,2020-08-10,22,27,,,,
2020-08-01 18시,null,원산,2020-08-11,23,28,,,,
2020-08-01 18시,null,고성(장전),2020-08-04,24,28,,,,
2020-08-01 18시,null,고성(장전),2020-08-05,23,27,,,,
2020-08-01 18시,null,고성(장전),2020-08-06,23,28,,,,
2020-08-01 18시,null,고성(장전),2020-08-07,23,27,,,,
2020-08-01 18시,null,고성(장전),2020-08-08,22,26,,,,
2020-08-01 18시,null,고성(장전),2020-08-09,22,26,,,,
2020-08-01 18시,null,고성(장전),2020-08-10,22,27,,,,
2020-08-01 18시,null,고성(장전),2020-08-11,23,28,,,,
2020-08-01 18시,null,평강,2020-08-04,21,25,,,,
2020-08-01 18시,null,평강,2020-08-05,21,25,,,,
2020-08-01 18시,null,평강,2020-08-06,21,25,,,,
2020-08-01 18시,null,평강,2020-08-07,21,26,,,,
2020-08-01 18시,null,평강,2020-08-08,20,26,,,,
2020-08-01 18시,null,평강,2020-08-09,20,26,,,,
2020-08-01 18시,null,평강,2020-08-10,21,26,,,,
2020-08-01 18시,null,평강,2020-08-11,21,25,,,,
2020-08-01 18시,전북북부서해안,군산,2020-08-04,25,30,24,26,29,30
2020-08-01 18시,전북북부서해안,군산,2020-08-05,25,30,24,26,28,31
2020-08-01 18시,전북북부서해안,군산,2020-08-06,24,28,24,25,27,30
